stock_code,date,open,high,low,close,volume,amount
STOCK_001,2024-07-30,100.77269360432476,101.77960462206991,100.3475985842621,100.55160270447467,1601560,161039424.82737845
STOCK_001,2024-07-31,100.28097960427598,101.999363686422,99.51229491682375,99.55163163764887,228220,22719673.372344226
STOCK_001,2024-08-01,99.82181513463864,99.87978062041469,96.79256981722477,97.96124906955421,714915,70033966.37856035
STOCK_001,2024-08-02,97.04094678283747,100.18960689672058,95.84172802426957,99.19747971700784,3674812,364532088.833817
STOCK_001,2024-08-05,99.57689275862334,103.686928068225,98.56279573837014,101.46706308308785,912940,92633340.57107422
STOCK_001,2024-08-06,101.13905782345539,102.8111512758372,99.70246005856396,101.26626492453228,6756971,684253215.3733819
STOCK_001,2024-08-07,101.96367313044574,103.0953243143724,98.22023777143025,99.59505463652667,4148338,413153949.7607798
STOCK_001,2024-08-08,98.16431572124289,100.46120732599186,95.9333090881762,97.98264811844645,2658819,260518126.48763967
STOCK_001,2024-08-09,97.52022933306218,101.40671721729247,97.25532269234212,99.28697899683851,124883,12399255.798062185
STOCK_001,2024-08-12,98.28231302937601,101.60459880302999,97.72903848269077,100.79267431624933,3890408,392124626.5013309
STOCK_001,2024-08-13,100.29300705116707,103.30531135158853,98.30468570250684,101.91783154391955,1295302,132014371.03450207
STOCK_001,2024-08-14,102.06928097344992,103.31918121401773,98.45972356606033,100.59186076861688,7826561,787288334.409087
STOCK_001,2024-08-15,100.48368833009725,102.68682880451009,97.98459817447942,101.0891091165632,2399597,242573122.9687777
STOCK_001,2024-08-16,100.93542684027274,102.20194824199798,98.73273316607191,101.35534913914978,3851527,390372863.80386215
STOCK_001,2024-08-19,101.2585437098514,102.45074007290769,99.00579677222672,101.82906092537591,247108,25162775.58714779
STOCK_001,2024-08-20,101.95332592664947,105.99894882513313,101.15210547041652,103.63434512608978,1134278,117550157.72093087
STOCK_001,2024-08-21,103.0072312926328,106.533929394157,101.97287997173828,104.12887899503505,1739142,181094906.87318325
STOCK_001,2024-08-22,104.57049975938423,107.79983224736482,103.86965492465593,105.57400782387758,508599,53694834.80521631
STOCK_001,2024-08-23,105.99376963793014,108.58585901526168,104.14549253451784,105.74837189044374,5835350,617078761.9109008
STOCK_001,2024-08-26,105.99267470058285,108.37309505159628,103.50501243769206,106.39157451587907,7568790,805255485.2800404
STOCK_001,2024-08-27,106.74683733134937,109.82690983009708,105.82710421509468,107.7667669546398,7884307,849666275.0678353
STOCK_001,2024-08-28,107.95843101232566,110.01663175817147,103.20106414649693,104.65843755162655,2199894,230237468.81919792
STOCK_001,2024-08-29,105.93636310462773,107.20920871718671,103.25017683921267,104.02070928220837,6331095,658564992.433043
STOCK_001,2024-08-30,103.966351697525,105.15274343222444,102.63579926817637,103.07334555246321,4082104,420756116.1730923
STOCK_001,2024-09-02,102.88343298440263,103.50131558398434,101.29055709275175,101.78724201177295,462273,47053493.72650831
STOCK_001,2024-09-03,101.32704504666665,102.96048563551163,101.11097351800282,101.25765876611099,816543,82681232.46185657
STOCK_001,2024-09-04,100.6305117585848,105.07003572693817,98.24231443284651,104.31552120710752,4427514,461858430.56176543
STOCK_001,2024-09-05,103.53661486820063,104.20393011882904,101.50763724055106,102.54042338125221,3446875,353444021.8422537
STOCK_001,2024-09-06,101.9935974644593,106.0885971474421,99.86672270207033,104.55693895688083,166214,17378827.05177899
STOCK_001,2024-09-09,104.51259821078176,105.58380632613327,99.34765632006562,101.06919179890363,7447833,752746461.9632038
STOCK_001,2024-09-10,101.27191342966107,101.82601411814505,99.94075090870868,100.42258136991903,5869661,589446509.3863403
STOCK_001,2024-09-11,100.45339627513731,102.83563456841576,100.01275181046394,100.77958980280422,4069062,410078399.24217814
STOCK_001,2024-09-12,100.31668781537057,104.18567705822045,98.28028864235314,101.9914086014977,7897252,805451855.5609949
STOCK_001,2024-09-13,102.54227515161203,103.90659445119448,101.86367162495696,103.47278603823612,7771967,804187078.4872319
STOCK_001,2024-09-16,103.93184057364586,105.16535813984778,101.55885532087619,105.14562484848494,7794218,819527921.8153086
STOCK_001,2024-09-17,105.04490692224559,105.92762545369423,104.07813215076976,104.44383022350159,2144801,224011231.50719643
STOCK_001,2024-09-18,104.03467184572033,106.10889129780665,101.75563777854425,103.50936752983685,7059038,730676558.7490845
STOCK_001,2024-09-19,103.84997209316163,107.52606443107886,101.73539486075109,105.31659115659146,4085907,430313797.0228551
STOCK_001,2024-09-20,105.43537158136051,105.79999100406526,104.32800981795857,104.94523574653753,5835690,612427862.7937117
STOCK_001,2024-09-23,104.03339140675574,106.04731115395774,101.59278064124891,102.29917527843484,6890293,704871291.3267727
STOCK_001,2024-09-24,102.25744933370032,102.55323965935887,97.59961133191682,100.01117808409535,1390280,139043540.6667561
STOCK_001,2024-09-25,100.16841714569003,101.14521595178321,97.55247048849336,98.20207131121788,3641193,357572694.64390737
STOCK_001,2024-09-26,97.67195996173187,101.68472695511987,96.62209126765433,99.20797622942537,1118303,110944577.44129507
STOCK_001,2024-09-27,99.32098010224895,99.99950157941177,98.24703328649052,99.52033400306513,2307950,229687954.86237416
STOCK_001,2024-09-30,98.65162748517699,101.31300434574324,98.0275702379053,100.92453676448703,3366782,339790913.73701316
STOCK_001,2024-10-01,101.73366054353629,102.80898618126155,98.15113865662585,100.09240861725804,6858255,686459261.861353
STOCK_001,2024-10-02,100.84187053628887,102.4040838680705,98.50169872059858,100.43980873066931,6915059,694547203.3212934
STOCK_001,2024-10-03,100.2876319741179,104.09914544775845,99.33911652962655,101.72662426356499,3180126,323503482.7127939
STOCK_001,2024-10-04,101.94846216073888,104.44829234678457,99.01640651313565,101.12776666657697,2700640,273109691.7704244
STOCK_001,2024-10-07,99.66550650912457,102.25968450325267,99.1346009775927,102.08195818943247,4292713,438208548.98523325
STOCK_001,2024-10-08,101.37370478838655,101.72343777801547,100.75032247735271,100.76116885207996,7303778,735937208.3161069
STOCK_001,2024-10-09,100.58355980780819,102.57194081505,98.63099083765134,100.05976260401278,7814563,781923318.6341019
STOCK_001,2024-10-10,99.4160983503894,100.08872816706284,96.85740801689103,99.32584847178539,1891436,187868485.53007987
STOCK_001,2024-10-11,99.75159669248067,101.95822435542067,96.88639726105389,96.98009047764032,1573218,152570823.98105234
STOCK_001,2024-10-14,98.14227846721602,99.77009882523997,97.44436259741263,97.95371720971775,5683519,556721812.8820578
STOCK_001,2024-10-15,97.26219449676714,97.5341512698322,95.8043173381493,97.06350924308472,2481065,240820875.560194
STOCK_001,2024-10-16,96.57578642190572,99.138198979903,94.6202698324732,97.11688275602984,1678122,162973977.5243143
STOCK_001,2024-10-17,97.25407882551137,98.51221507763293,97.03758637100259,98.07979015902299,345449,33881565.43064433
STOCK_001,2024-10-18,99.02789776162292,100.0763442277943,98.0070689593551,98.98512777696027,3285373,325203066.1999753
STOCK_001,2024-10-21,98.25914651185205,101.71713458589635,96.42397074811326,100.3320879159445,3195517,320612892.58089525
STOCK_001,2024-10-22,100.48200580064977,101.73995547806611,99.2341758839216,100.1645624565144,4548160,455564456.38222057
STOCK_001,2024-10-23,101.25914007147988,102.99614674108311,98.8776155087421,99.3466220209617,1681449,167046278.25052404
STOCK_001,2024-10-24,98.36204187037872,100.83698863059392,97.88130765138203,99.21803130822589,5743491,569857869.8565136
STOCK_001,2024-10-25,98.45540032018889,100.89719763990658,94.91642969144829,95.89951670370046,5472275,524788527.7697424
STOCK_001,2024-10-28,95.65577469070791,98.04578661495057,92.03626348535373,93.15273882428613,3752556,349560868.9915079
STOCK_001,2024-10-29,92.86177340554012,94.06075680605792,88.76190478740817,90.71642281528074,1532439,139017384.262626
STOCK_001,2024-10-30,91.15872050728136,91.3756761813017,87.50634764176331,88.93430444484746,4104953,365071139.8337899
STOCK_001,2024-10-31,89.06325547941508,91.30373774752942,87.52601933795253,89.67205759195342,5431020,487010738.22305083
STOCK_001,2024-11-01,88.71707059173885,90.88323999102778,85.9106200508942,88.07503580921991,3044456,268140571.21959442
STOCK_001,2024-11-04,88.34740454737151,89.05048730102061,86.53508308687624,87.43532471018815,2181455,190736226.2656635
STOCK_001,2024-11-05,87.13234090929593,90.76817173815715,86.25371057501671,89.73352426939302,4101397,368032807.2379157
STOCK_001,2024-11-06,90.41968811102177,91.37989303748608,87.06382619782018,89.12106789280281,2906220,259005429.9314214
STOCK_001,2024-11-07,88.78548026414198,90.57865517583471,88.23972571220519,90.46236771415772,3264052,295273872.2621319
STOCK_001,2024-11-08,90.11682935916303,91.63138783498299,87.18016467167487,88.80036110700213,2855999,253613742.521237
STOCK_001,2024-11-11,89.08867720167727,89.87563689815576,86.79336371443848,88.46214262886251,2497373,220922966.52347025
STOCK_001,2024-11-12,88.86708329663746,90.61657374013673,86.59564236764398,86.80786154120987,5762338,500216239.2576522
STOCK_001,2024-11-13,87.04125282645754,88.8519721728223,85.23572034885547,86.24528917345891,3735912,322204810.76659524
STOCK_001,2024-11-14,85.37304020505177,89.52158687043509,84.94497450685778,87.72061512640742,3785423,332059634.0736506
STOCK_001,2024-11-15,88.00379539858561,88.92050012961184,84.32389050675346,84.71649911008856,5259377,445556006.9401203
STOCK_001,2024-11-18,84.19076136725317,86.16509787711769,83.21451032316807,85.47797106405866,2954261,252524236.27367702
STOCK_001,2024-11-19,85.59863661200909,87.51831812743035,84.97926690306652,85.91003759411899,898168,77161646.64583467
STOCK_001,2024-11-20,85.17615912090393,86.8826409692739,83.22500604219715,84.9149417047881,6835719,580454680.3953124
STOCK_001,2024-11-21,85.14233821962915,86.18800841096827,80.61299266183296,82.4845778191566,540069,44547363.45821408
STOCK_001,2024-11-22,82.08538599860947,84.4730558338112,80.43809523025615,82.62831463234399,4618409,381611351.95284915
STOCK_001,2024-11-25,81.99242299570355,82.28740856274437,81.23419396513695,81.77808132353258,2199990,179910961.13095844
STOCK_001,2024-11-26,82.12833037056237,83.98928752727359,81.56547536929257,82.18317103061396,1789263,147047307.14774942
STOCK_001,2024-11-27,82.30232570893538,82.50004723801358,81.71999822660591,82.24374355418193,431455,35484474.37516957
STOCK_001,2024-11-28,81.94076905057008,85.22901250661839,81.66414091452077,84.90314252461417,7210721,612212872.7682284
STOCK_001,2024-11-29,85.64240039249701,86.78538389655563,82.52787535483972,84.52217256830335,3490720,295043238.2276279
STOCK_001,2024-12-02,84.29870316819199,84.44099617618416,81.98495110915547,82.81736458618161,2806937,232463124.89944285
STOCK_001,2024-12-03,82.83331902382919,83.24891094940962,82.36802465067032,83.13915250798941,5955705,495152266.28759503
STOCK_001,2024-12-04,83.27329592481742,83.53098427716169,81.51066870131869,83.52990101094142,407937,34074937.22870041
STOCK_001,2024-12-05,83.21933720611572,86.76179470636457,82.38881799354132,85.8256160535474,4559950,391360517.9233735
STOCK_001,2024-12-06,86.06822942930481,88.97516556796462,85.99266838541949,87.28484248144076,4007341,349780127.9544193
STOCK_001,2024-12-09,87.00546865687899,88.01060351967752,86.65322360151399,87.93401661786618,4472158,393254815.8897232
STOCK_001,2024-12-10,87.71683455146831,92.0101641157933,86.31500914291851,90.533878837921,1079110,97696013.99278893
STOCK_001,2024-12-11,91.27407077982905,93.15232530559544,86.67818395477956,88.40857239503113,7625059,674120580.6178837
STOCK_001,2024-12-12,87.8565920308903,88.22559158124903,86.8435196796974,87.30390457279087,1983884,173200819.41948664
STOCK_001,2024-12-13,86.04003371019142,86.35593772756238,83.74642143733146,85.71222179280447,5459758,467967988.63103855
STOCK_001,2024-12-16,86.54068372686862,88.4030413471155,83.25985429931261,85.06970617324039,6002175,510603263.65036917
STOCK_001,2024-12-17,86.37092965244544,88.14828059697534,80.99779129391014,82.75294136378464,2817471,233154012.4571637
STOCK_001,2024-12-18,82.55171802122301,84.95845288328928,82.08187255134908,83.82897942737148,1132939,94973120.12346682
STOCK_001,2024-12-19,82.85480048980368,85.19125605883633,82.75012175837479,83.48155408313194,2443693,204003289.34207094
STOCK_001,2024-12-20,83.32603597402745,83.51926088013454,79.29325829717138,81.05089464495019,6474859,524793114.6499075
STOCK_001,2024-12-23,80.91170288803517,81.7096571723922,78.82170336544048,79.42893805105231,7261311,576758221.5884247
STOCK_001,2024-12-24,79.33842535703447,81.42549594376032,78.11082907928493,79.950808171813,7501567,599756344.2050027
STOCK_001,2024-12-25,79.4167105292501,81.83833881070083,77.90785877888317,81.31497134333301,1887858,153511119.17028198
STOCK_001,2024-12-26,81.59773332948612,86.17757266876042,81.33602235208708,84.58664813950132,4891603,413764301.79912907
STOCK_001,2024-12-27,84.8528460643007,90.67012404594752,83.19643714687304,89.5415013167244,1293183,115793547.29726562
STOCK_001,2024-12-30,88.73863338007578,92.00442304773469,86.65657777308213,90.31050062342634,5711837,515838858.9494096
STOCK_001,2024-12-31,90.68936946466812,91.7429070486769,86.93783493238003,88.55028011349253,3385354,299774044.9833324
STOCK_001,2025-01-01,89.64087509430894,90.4653567695209,83.86557626114784,84.80097929005284,5737334,486531541.714116
STOCK_001,2025-01-02,84.88847371759107,85.74777741652683,83.02797698908581,85.28046346731843,5512500,470108554.8635928
STOCK_001,2025-01-03,85.10785999035609,85.55122798574943,82.81288838577493,83.91948773876473,7943182,666587764.4557767
STOCK_001,2025-01-06,83.8479867167027,85.42326150426557,81.69752366987318,83.24753221502924,3960282,329683703.3756004
STOCK_001,2025-01-07,83.55484386020163,83.80323224928513,80.56616051666519,82.2533955147248,2798152,230157503.16631824
STOCK_001,2025-01-08,81.39927381828147,82.22282465237312,79.87435434888272,82.0464609640737,4261368,349630163.2655528
STOCK_001,2025-01-09,82.12738701644182,84.18969276887636,81.5363677961974,83.82027301023878,1386566,116222340.66671474
STOCK_001,2025-01-10,83.623900241171,84.47740032952503,83.37753607583652,84.10869616812457,982906,82670942.11582665
STOCK_001,2025-01-13,85.04120508364404,86.79115668756985,83.36735849359141,83.86707739077167,4201421,352360900.1582133
STOCK_001,2025-01-14,83.77943324189938,84.61409971834469,81.12224902182304,82.1550924452232,6620709,543924959.9479213
STOCK_001,2025-01-15,82.97724521050179,85.03173785750307,78.42473513297293,79.42806433018427,4312673,342547268.4790488
STOCK_001,2025-01-16,78.90205640730065,79.17271266734843,77.53331067772041,78.67936283176024,6277197,493885860.3294369
STOCK_001,2025-01-17,78.95659389412717,80.24662585940047,77.84177888739895,78.61833510401273,1505508,118360532.44577199
STOCK_001,2025-01-20,78.76899940583901,82.33516332918035,77.21943323689159,81.42175473226855,3650187,297204630.64091516
STOCK_001,2025-01-21,80.99719862107015,82.46045086430969,79.14812622885896,81.6583248613928,4943564,403683155.0850864
STOCK_001,2025-01-22,81.74524007874183,85.1098955389369,81.24102511048883,83.28779960375616,2846638,237090215.28843722
STOCK_001,2025-01-23,83.89372775914302,85.93988664699634,80.96235052343127,82.48108130855395,211585,17451759.588670388
STOCK_001,2025-01-24,82.32084116922415,84.11720326193374,79.185832023539,80.55111677006839,680237,54793850.018321015
STOCK_001,2025-01-27,79.73337988452518,80.11669946186419,77.98708618141985,79.0204574448728,7428580,587009789.7658333
STOCK_001,2025-01-28,79.01213050937916,79.44827336354815,77.53085642513751,77.89800967469506,4880582,380187623.85414255
STOCK_001,2025-01-29,77.47622789688216,82.56989442069884,75.93593800445952,81.23745019378808,2190136,177921064.21762225
STOCK_001,2025-01-30,81.07058476406407,81.65648913929152,78.00776822563985,79.92727423997957,2144669,171417547.31698275
STOCK_001,2025-01-31,79.88814771172606,82.78479037464992,78.44649352339682,81.2916155529375,412525,33534823.705975544
STOCK_001,2025-02-03,80.4596842076694,81.59903487499056,78.01576284968743,79.84799485693641,7563741,603949552.4671991
STOCK_001,2025-02-04,79.07395238432454,82.48017739247996,77.12836691487824,81.35963399821036,955170,77712281.60607058
STOCK_001,2025-02-05,81.59495868601655,83.70916854869999,80.87681968051818,82.01043128260243,6099709,500239765.78837156
STOCK_001,2025-02-06,81.75322096832829,83.23076635943849,80.44880018958884,81.7781155811444,1997966,163389894.47519675
STOCK_001,2025-02-07,80.51967582581548,81.79028835562931,79.565653065869,81.73597936434508,2751447,224892215.21408918
STOCK_001,2025-02-10,82.12087934022767,82.22242003607367,78.69982643553465,80.69010588692151,2263858,182670941.73295435
STOCK_001,2025-02-11,80.82197115328235,82.65887074248269,80.63242782213474,81.43418518210362,6613717,538582654.9200268
STOCK_001,2025-02-12,81.08538229439904,82.07095905240753,79.88544351337053,80.71759125780088,359198,28993597.34461956
STOCK_001,2025-02-13,80.07984308140814,80.60073174070956,77.039240169096,78.76324763351883,2883083,227080980.27698836
STOCK_001,2025-02-14,79.15823329938756,79.9867352051844,76.2285939697171,76.7737863352826,2306903,177109678.01822242
STOCK_001,2025-02-17,76.93471215559791,78.52197180093006,75.41949675054443,77.06182302956817,2256348,173878290.2691201
STOCK_001,2025-02-18,78.16346908231645,81.16197125039814,77.41547758458631,79.51869459545783,1624239,129157364.99103183
STOCK_001,2025-02-19,79.71917168858485,80.91659457124321,77.76609475176905,79.79699668898807,7308328,583182625.2180388
STOCK_001,2025-02-20,79.98262196666565,80.75319350428774,77.87267386776045,79.63159614567923,3091105,246149625.00388977
STOCK_001,2025-02-21,79.55183972058418,80.65284414500744,78.95257500065105,80.1107014588571,3403823,272682648.1717913
STOCK_001,2025-02-24,80.50329638479381,83.30012672213401,78.95321927247718,82.22722898198721,3142825,258425790.92531395
STOCK_001,2025-02-25,82.53562312584491,83.26273920357455,81.84055650711248,82.61268145416756,7843716,647990411.3249574
STOCK_001,2025-02-26,83.23313161057243,84.40691673014082,80.71609438895048,81.95850925016958,2778161,227693934.01696038
STOCK_001,2025-02-27,81.70214815467283,85.21401967603377,80.35716582226604,83.79649227248066,2799326,234573699.5271542
STOCK_001,2025-02-28,83.57757855882909,84.67985566941452,81.84418917195647,84.54019693180892,2690598,227463684.78433123
STOCK_001,2025-03-03,84.2971760732916,87.1645473365022,84.24564765231732,87.1622212709394,2683038,233859551.8343387
STOCK_001,2025-03-04,87.57578947855646,88.04054792911214,87.02615407298126,87.50779234855253,808877,70783040.55152012
STOCK_001,2025-03-05,88.29450898484372,90.26902032165313,83.87124811861814,85.39103305095648,4873778,416176938.2810246
STOCK_001,2025-03-06,85.15594786866271,86.53183543219994,81.9096409252412,83.08007981283663,299119,24850830.39353588
STOCK_001,2025-03-07,82.86833840159196,86.21725044121574,81.84158916824396,85.84818832428076,1885020,161825551.95503572
STOCK_001,2025-03-10,86.00996608825962,90.81054405435559,85.89125092565493,88.83341436889627,1696702,150723831.82653505
STOCK_001,2025-03-11,88.70242336989686,89.744579139411,87.77019989502783,88.5411182999927,2402762,212743234.48872706
STOCK_001,2025-03-12,89.0468936707763,90.10675597163875,85.98830141891021,87.88912395684753,6077530,534148787.5214596
STOCK_001,2025-03-13,86.70168355633695,92.60069046149674,86.63472203181556,90.48439186517264,4836026,437584871.65416336
STOCK_001,2025-03-14,90.03556844463978,90.16946639828024,87.63093432943015,88.50813007659879,7927397,701639084.844839
STOCK_001,2025-03-17,88.0926288366369,88.5665193336513,84.89633355586956,86.95087020808596,2874474,249938015.6905177
STOCK_001,2025-03-18,85.74032836126872,89.38581051008221,85.63126508908992,88.09571196167622,7435356,655022980.508521
STOCK_001,2025-03-19,87.58635747269435,88.01440625542782,85.78826941668336,87.42688029042391,454814,39762969.13240886
STOCK_001,2025-03-20,86.94682482530123,88.92966916479152,86.38685985000205,87.44415257793905,4083332,357063506.434381
STOCK_001,2025-03-21,87.33864002137578,87.80610325611909,85.29567092712266,87.18454330858526,6410903,558931650.2506392
STOCK_001,2025-03-24,87.76674384647986,88.01697220449765,86.12974491644516,87.79932432897057,4301408,377660716.06322867
STOCK_001,2025-03-25,87.6702273714056,90.76443767711983,85.72897802857605,90.29718325484178,7473150,674804395.0409209
STOCK_001,2025-03-26,89.7387058024362,91.44417113991156,89.2542855213371,90.48786364859083,2585194,233928682.17715514
STOCK_001,2025-03-27,90.45694148003385,92.08409359005309,89.25546353924904,91.6803829221669,363328,33310050.166345056
STOCK_001,2025-03-28,92.25751475836037,92.56817354529035,86.23528178131846,87.94867577146618,6214121,546523713.0336592
STOCK_001,2025-03-31,87.43367005855742,89.77960673441815,86.89660930199504,87.88936599548852,637231,56005828.58267114
STOCK_001,2025-04-01,87.40918690005289,88.10932837634017,85.93490798210743,86.43351332840227,6141577,530838077.48690885
STOCK_001,2025-04-02,86.72317742189823,87.50533091133357,84.29519544956372,84.35251748434165,5893996,497173400.64263976
STOCK_001,2025-04-03,84.24039470988808,84.3567947376921,80.90990083555248,82.89633598188149,6769751,561187553.4096782
STOCK_001,2025-04-04,83.21838063266657,83.96187366654524,80.9051992081152,82.36725270268091,3883515,319874461.37965184
STOCK_001,2025-04-07,82.36050841019062,84.4562085562661,81.05188156314964,83.90077040163703,7174486,601944902.6357592
STOCK_001,2025-04-08,84.25399112546226,85.53988621161332,80.18061965641,81.70023321528811,1441670,117784775.2194844
STOCK_001,2025-04-09,81.19283647540915,82.1946890256792,80.1137574560128,81.77479528702663,3531359,288776159.3099991
STOCK_001,2025-04-10,81.76886596796068,83.58488185951224,80.04321068687322,81.00747059971096,1062491,86069708.4449575
STOCK_001,2025-04-11,80.9050658088459,82.7854342874905,79.59619979338663,80.50089346973402,6158316,495749940.26895857
STOCK_001,2025-04-14,79.91361163522129,82.34450358759558,78.63411637342085,82.1395017551907,5742751,471706705.8441231
STOCK_001,2025-04-15,81.36896195733172,83.27114471547141,80.95899466368735,83.04815428336283,6470549,537367151.6500591
STOCK_001,2025-04-16,83.38985543344978,85.54035520897756,81.53847827860707,85.2944376169515,6138311,523563784.6629472
STOCK_001,2025-04-17,85.11483190052182,86.43319522806141,83.33033694260578,85.05645644783168,2536831,215773855.46700928
STOCK_001,2025-04-18,84.5347472183112,84.7925126072597,83.16489219511983,83.89808513597083,637725,53503906.343337
STOCK_001,2025-04-21,83.84966976414114,85.6364691609223,82.33909218220603,83.54762803997006,7441013,621678986.3645818
STOCK_001,2025-04-22,84.11308783946541,85.69919049423486,83.68181357524168,83.97789296274235,3993264,335345896.76397234
STOCK_001,2025-04-23,82.82870361081403,86.0273915287615,80.81524913138455,84.29965150255713,845297,71258242.51615703
STOCK_001,2025-04-24,83.54265478265256,84.64136710746304,80.63452964888951,82.49667066635183,7423809,612439526.1628988
STOCK_001,2025-04-25,82.03986031319498,84.73062239331885,80.14905174678805,82.67072178182424,7954726,657622939.9966437
STOCK_001,2025-04-28,83.39550205120895,83.48760217341375,82.38303549716161,83.07287901403164,3619432,300676636.63551456
STOCK_001,2025-04-29,83.21373089948962,88.15604213950697,82.8618726488416,87.28047720055628,6183716,539717683.352715
STOCK_001,2025-04-30,87.6823080900263,91.31647727561393,87.21809128797769,90.58289920979557,386754,35033298.60098527
STOCK_001,2025-05-01,89.9632247200746,92.09680492458392,88.86389120360563,89.06428895105655,836840,74532559.56580217
STOCK_001,2025-05-02,88.46602495093954,89.85654190316437,88.20038220095398,88.57909634268704,2284872,202391897.01870802
STOCK_001,2025-05-05,88.81709794882998,90.60718649741413,85.85973463594911,86.01306267013676,5284214,454511429.9444141
STOCK_001,2025-05-06,86.04313679220962,86.40955405789234,82.91876054806684,85.02269620070318,1154040,98119592.32345949
STOCK_001,2025-05-07,85.30262772404208,87.67878179279674,85.14469484917866,85.58487477635707,370017,31667858.610123314
STOCK_001,2025-05-08,85.48850398681047,88.76755751758783,85.20523338141459,87.67460686163669,5383289,471977746.6975733
STOCK_001,2025-05-09,87.82092371284433,88.90479215657747,84.63513190315405,86.4224664668283,6184476,534477669.7249044
STOCK_001,2025-05-12,86.50445671470617,88.60410311409251,84.08011471608785,85.31773423114527,5939780,506768571.431472
STOCK_001,2025-05-13,85.71587833951887,86.53174855836903,80.09794661515667,81.67929285628068,6413861,523879630.95847726
STOCK_001,2025-05-14,82.074788051071,82.8904576044547,80.15356152375013,81.43806789689908,6442523,524666625.501334
STOCK_001,2025-05-15,80.64655242411771,81.82550966166528,77.97363844999363,79.73207977711488,4859040,387421364.92019224
STOCK_001,2025-05-16,78.65700340270465,79.16435460404496,77.40150484010695,78.91173326784998,4203366,331694896.6191495
STOCK_001,2025-05-19,79.38603006158063,80.02327289134745,76.53922491545235,77.55151471103433,6869197,532716632.1984929
STOCK_001,2025-05-20,78.10417399129093,78.48143340211143,76.0488962408105,77.4285760881913,2849410,220625758.9914532
